Country Name,Country Code,Indicator Code,Indicator Name,Date,value
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2001,1251.03026886835
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2001,68.7862706545597
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2001,64.7512106155184
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2001,66.6809809361803
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2001,42.6348017703869
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2001,20171925.103
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2001,1964.54933863313
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2001,73.5795802200764
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2001,68.3543364188443
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2001,70.8437764355678
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2002,37.5645475469907
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2002,10165639.509
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,25723.7291265166
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2002,80.9583058632214
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2002,74.9884476509738
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,77.8892071129432
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2002,41.3661229234674
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2002,30701125.196
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,1199.69554248195
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2002,67.9445246253138
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2002,64.0490281465087
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,65.9190056724883
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2002,3862725.512
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,487.983221403507
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2002,55.859516385744
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2002,52.6581441391016
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,54.2496397718097
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2002,36.5875002281115
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2002,6688666.478
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,658.424131339019
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2002,64.8845787444226
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2002,61.967998736239
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,63.375166444849
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2002,42.0515351934897
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2002,26838399.684
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,1264.44667933356
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2002,69.045633164656
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2002,65.0462390690485
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,66.9607478619904
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2002,44.0539229100535
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2002,20149733.206
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,1962.96178694351
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2002,73.7851709731152
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2002,68.6420488982096
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,71.0940062213322
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,38.2796172633804
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2003,10173880.799
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,28653.8671033558
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,81.0450028255099
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,75.163707419552
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,78.0215195136406
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,42.8722269159261
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2003,30642387.949
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,1332.78936552487
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,68.2315097925499
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,64.3573912971006
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,66.2181753248796
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2003,3845893.598
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,518.951958982293
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,56.4745086219985
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,53.3030192541521
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,54.8820778891534
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,35.5885980732847
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2003,6668953.04
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,743.200999884499
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,65.2319878950226
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,62.3035351843296
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,63.7170577507327
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,43.5623724002667
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2003,26796494.351
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,1407.87505481814
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,69.3197968007219
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,65.3413256813098
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,67.2467038449455
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,46.4169345370384
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2003,20127541.311
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,2181.08595446151
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,74.0187626018959
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,68.9229457753157
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,71.3533197958482
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2004,37.3650225817367
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2004,10182122.089
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,31694.4102613267
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2004,81.4483696208723
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2004,75.584621526161
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2004,78.4330541272736
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2004,12.0649979063872
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2004,43.0011071058904
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2004,30583650.701
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,1560.39578017615
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2004,68.5541072026211
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2004,64.6808460790634
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2004,66.5420769601283
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2004,3829061.684
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,592.66755024631
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2004,57.1309133179656
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2004,53.9749675891662
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2004,55.5482568849604
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2004,34.5987739501084
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2004,6649239.602
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,846.994794198556
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2004,65.5943935736385
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2004,62.6496424464411
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2004,64.0714812110335
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2004,43.6959612621557
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2004,26754589.017
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,1651.07168545744
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2004,69.6286843302956
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2004,65.6498295672256
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2004,67.5560688998808
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2004,46.8688243506093
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2004,20105349.415
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,2595.0891462929
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2004,74.3087268749361
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2004,69.2198400469262
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2004,71.6476587366725
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2005,37.0999079530948
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2005,10190363.378
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2005,33295.5282217745
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2005,81.5330812624554
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2005,75.7121674492417
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2005,78.5384033320513
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2005,12.7666327597698
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2005,44.4509733224648
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2005,30524913.454
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2005,1832.5293478577
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2005,68.8784302235944
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2005,64.9903108562954
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2005,66.8591799142224
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2005,3812229.77
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2005,688.859812508195
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2005,57.8213108915283
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2005,54.6614752859083
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2005,56.237628925145
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2005,34.5373373488209
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2005,6629526.164
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2005,966.93139656353
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2005,65.9721493527945
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2005,63.0025107350317
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2005,64.4365168251659
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2005,45.1799330733838
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2005,26712683.684
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2005,1941.45714746174
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2005,69.9356864236627
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2005,65.9408230514946
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2005,67.8550971903674
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2005,48.8087047405818
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2005,20083157.52
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2005,3095.98478470738
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2005,74.5753461997122
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2005,69.4689188733672
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2005,71.9055717443263
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2006,36.760483253257
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2006,10198604.667
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2006,34919.6749300036
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2006,81.8354689567274
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2006,76.0323077565318
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2006,78.8483846681114
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2006,11.9361792870027
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2006,46.1797744873609
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2006,30499760.206
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2006,2145.01566518131
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2006,69.2476970338526
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2006,65.3443748899771
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2006,67.2213937416093
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2006,3795397.856
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2006,783.266005610004
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2006,58.5395899930651
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2006,55.3524155842957
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2006,56.9420120053853
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2006,35.5725522191729
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2006,6609812.726
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2006,1126.10736819189
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2006,66.372270791594
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2006,63.3725504295457
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2006,64.8211348086923
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2006,46.9340479548575
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2006,26704362.35
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2006,2276.73725468587
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2006,70.2887250683207
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2006,66.2792236713151
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2006,68.2013401817576
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2006,50.7051060852487
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2006,20094549.624
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2006,3652.25334911503
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2006,74.914951640007
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2006,69.8008642950502
